id_venda,data,mes,trimestre,cliente,tipo_cliente,tempo_relacionamento_meses,faixa_renda,segmento,produto,categoria,marca,linha_produto,quantidade,preco_unitario,desconto,receita,custo_unitario,lucro,regiao,cidade,canal_venda,vendedor,meta_venda,atingiu_meta,prazo_entrega_dias,status_entrega
856,2024-03-16,3,1,Cliente_122,Recorrente,56,Média,Varejo,Impressora,Informática,Alpha,Premium,5,4163.09,0.09,18942.059500000003,3273.94,2572.3595000000023,Centro-Oeste,Goiânia,Online,Vendedor_06,24179.35,Não,5,No prazo
857,2024-02-09,2,1,Cliente_052,Novo,0,Baixa,Varejo,Impressora,Informática,Beta,Econômico,3,3009.52,0.17,7493.704799999999,2398.99,296.7348000000002,Centro-Oeste,Brasília,Online,Vendedor_02,8818.96,Não,7,No prazo
858,2024-09-07,9,3,Cliente_081,Novo,0,Média,Varejo,Tablet,Informática,Beta,Padrão,3,2580.13,0.02,7585.5822,2283.66,734.6022000000003,Norte,Manaus,Loja,Vendedor_05,8399.66,Não,8,Atrasado
859,2024-02-16,2,1,Cliente_127,Novo,0,Baixa,Varejo,Mouse,Periféricos,Delta,Premium,10,458.03,0.18,3755.846,402.17,-265.8540000000007,Norte,Belém,Online,Vendedor_19,4284.36,Não,10,Atrasado
860,2024-07-05,7,3,Cliente_051,Novo,1,Baixa,Atacado,Tablet,Informática,Beta,Econômico,7,3579.11023255814,0.14,21546.2436,2334.33,5205.933600000002,Centro-Oeste,Goiânia,Online,Vendedor_11,23086.51,Não,2,No prazo
861,2024-10-21,10,4,Cliente_130,Recorrente,35,Média,Atacado,Smartphone,Telefonia,Gamma,Premium,8,637.95,0.05,4848.42,355.31,2005.94,Centro-Oeste,Goiânia,Online,Vendedor_13,6104.68,Não,7,No prazo
862,2024-04-30,4,2,Cliente_140,Novo,2,Alta,Atacado,Teclado,Periféricos,Beta,Econômico,1,426.85,0.14,367.091,274.29,92.801,Centro-Oeste,Goiânia,Online,Vendedor_11,493.47,Não,14,Atrasado
863,2024-03-10,3,1,Cliente_151,Novo,4,Média,Atacado,Notebook,Informática,Delta,Premium,9,1219.73,0.04,10538.4672,714.95,4103.917199999999,Sudeste,São Paulo,Loja,Vendedor_07,11844.21,Não,11,Atrasado
864,2024-10-12,10,4,Cliente_069,Novo,5,Alta,Atacado,Tablet,Informática,Beta,Padrão,4,5778.83,0.01,22884.1668,3570.58,8601.8468,Sul,Porto Alegre,Online,Vendedor_04,22513.62,Sim,11,Atrasado
865,2024-04-06,4,2,Cliente_128,Novo,5,Baixa,Varejo,Impressora,Informática,Delta,Premium,5,4585.95,0.12,20178.18,3181.34,4271.48,Centro-Oeste,Brasília,Loja,Vendedor_09,23117.76,Não,9,Atrasado
866,2024-07-22,7,3,Cliente_139,Novo,3,Baixa,Varejo,Smartphone,Telefonia,Delta,Econômico,7,3850.27,0.06,25334.7766,3130.84,3418.8965999999964,Norte,Belém,Loja,Vendedor_13,31653.23,Não,11,Atrasado
867,2024-12-21,12,4,Cliente_131,Recorrente,9,Alta,Varejo,Mouse,Periféricos,Beta,Premium,10,254.1,0.13,2210.67,205.46,156.07000000000016,Sul,Porto Alegre,Loja,Vendedor_16,2983.41,Não,13,Atrasado
868,2024-01-26,1,1,Cliente_133,Novo,5,Alta,Varejo,Tablet,Informática,Gamma,Premium,1,2853.41,0.22,2225.6598,2414.4,-188.7402000000002,Centro-Oeste,Goiânia,Loja,Vendedor_10,2850.73,Não,1,No prazo
869,2024-08-04,8,3,Cliente_066,Novo,2,Média,Atacado,Headset,Periféricos,Beta,Padrão,7,4332.81,0.18,24870.3294,3351.37,1410.7394000000022,Sudeste,São Paulo,Online,Vendedor_02,34698.31,Não,9,Atrasado
870,2024-01-01,1,1,Cliente_116,Recorrente,37,Alta,Atacado,Teclado,Periféricos,Delta,Econômico,10,1882.85,0.01,18640.215,1532.77,3312.5149999999994,Centro-Oeste,Brasília,Online,Vendedor_04,22420.7,Não,7,No prazo
871,2024-05-24,5,2,Cliente_064,Novo,5,Baixa,Varejo,Smartphone,Telefonia,Alpha,Premium,7,1096.81,0.21,6065.3593,558.97,2152.5693,Centro-Oeste,Brasília,Loja,Vendedor_17,6944.75,Não,2,No prazo
872,2024-11-08,11,4,Cliente_033,Recorrente,48,Baixa,Atacado,Smartphone,Telefonia,Alpha,Econômico,6,4931.82,0.02,28999.1016,3316.48,9100.221599999995,Sul,Curitiba,Loja,Vendedor_19,30521.45,Não,12,Atrasado
873,2024-04-25,4,2,Cliente_143,Novo,1,Baixa,Varejo,Tablet,Informática,Beta,Econômico,10,1717.7,0.16,14428.68,1098.29,3445.7800000000007,Nordeste,Recife,Online,Vendedor_15,17503.15,Não,1,No prazo
874,2024-04-09,4,2,Cliente_148,Recorrente,36,Alta,Varejo,Tablet,Informática,Gamma,Premium,6,3734.02,0.08,20611.7904,2091.0,8065.790400000002,Nordeste,Recife,Loja,Vendedor_17,20465.34,Sim,4,No prazo
875,2024-01-11,1,1,Cliente_176,Novo,4,Baixa,Varejo,Teclado,Periféricos,Gamma,Padrão,2,2032.07,0.21,3210.6706,1086.34,1037.9906,Sudeste,Rio de Janeiro,Loja,Vendedor_20,4711.91,Não,3,No prazo
876,2024-11-22,11,4,Cliente_147,Recorrente,40,Média,Atacado,Mouse,Periféricos,Gamma,Premium,4,3666.21,0.07,13638.3012,2577.02,3330.2212,Norte,Manaus,Loja,Vendedor_15,13916.35,Não,3,No prazo
877,2024-12-18,12,4,Cliente_029,Novo,2,Alta,Varejo,Tablet,Informática,Delta,Padrão,9,2784.0,0.13,21798.72,1749.93,6049.35,Centro-Oeste,Brasília,Online,Vendedor_05,25022.31,Não,14,Atrasado
878,2024-07-23,7,3,Cliente_018,Recorrente,18,Média,Varejo,Mouse,Periféricos,Alpha,Premium,7,4813.59,0.14,28977.811800000003,3977.31,1136.6418000000049,Centro-Oeste,Brasília,Online,Vendedor_17,32024.27,Não,7,No prazo
879,2024-10-13,10,4,Cliente_085,Novo,1,Alta,Varejo,Notebook,Informática,Gamma,Padrão,9,3336.83,0.1,27028.323,1909.39,9843.812999999998,Sul,Curitiba,Online,Vendedor_04,34798.42,Não,11,Atrasado
880,2024-07-28,7,3,Cliente_103,Recorrente,13,Baixa,Varejo,Smartphone,Telefonia,Alpha,Premium,5,1504.18,0.01,7445.691000000001,971.71,2587.1410000000005,Sudeste,São Paulo,Loja,Vendedor_02,7566.24,Não,11,Atrasado
881,2024-01-03,1,1,Cliente_166,Novo,0,Média,Varejo,Smartphone,Telefonia,Gamma,Econômico,4,337.3,0.23,1038.884,261.58,-7.435999999999922,Nordeste,Salvador,Loja,Vendedor_16,1453.73,Não,6,No prazo
882,2024-07-22,7,3,Cliente_087,Novo,2,Baixa,Varejo,Monitor,Informática,Delta,Padrão,6,833.98,0.05,4753.686,706.56,514.326,Nordeste,Recife,Loja,Vendedor_18,5144.13,Não,3,No prazo
883,2024-02-29,2,1,Cliente_101,Recorrente,9,Baixa,Varejo,Teclado,Periféricos,Gamma,Econômico,11,473.69,0.17,4324.7897,365.37,305.7197000000001,Sul,Curitiba,Online,Vendedor_17,5684.71,Não,8,Atrasado
884,2024-04-16,4,2,Cliente_175,Novo,0,Baixa,Atacado,Notebook,Informática,Delta,Premium,7,296.21777777777777,0.1,1866.172,271.19,-32.1579999999999,Sudeste,São Paulo,Online,Vendedor_09,2466.66,Não,14,Atrasado
885,2024-03-12,3,1,Cliente_119,Recorrente,29,Média,Varejo,Headset,Periféricos,Gamma,Padrão,3,5136.91,0.07,14331.978899999998,3848.57,2786.2688999999973,Centro-Oeste,Goiânia,Loja,Vendedor_12,16605.31,Não,8,Atrasado
886,2024-07-14,7,3,Cliente_178,Novo,4,Média,Varejo,Mouse,Periféricos,Beta,Premium,9,2831.43,0.15,21660.4395,1488.86,8260.699499999997,Centro-Oeste,Brasília,Loja,Vendedor_20,29999.77,Não,14,Atrasado
887,2024-03-12,3,1,Cliente_129,Recorrente,56,Média,Atacado,Headset,Periféricos,Delta,Padrão,4,2150.95,0.05,8173.609999999999,1449.74,2374.6499999999987,Centro-Oeste,Brasília,Online,Vendedor_12,8757.89,Não,6,No prazo
888,2024-01-30,1,1,Cliente_171,Recorrente,23,Baixa,Atacado,Tablet,Informática,Alpha,Econômico,7,747.03,0.2,4183.368,494.79,719.8380000000002,Nordeste,Recife,Loja,Vendedor_05,4725.13,Não,1,No prazo
889,2024-02-01,2,1,Cliente_007,Recorrente,48,Média,Varejo,Headset,Periféricos,Beta,Econômico,8,1253.24,0.21,7920.4768,998.39,-66.64319999999952,Centro-Oeste,Goiânia,Loja,Vendedor_09,11051.09,Não,14,Atrasado
890,2024-11-11,11,4,Cliente_021,Novo,1,Baixa,Atacado,Monitor,Informática,Delta,Econômico,11,2261.62,0.19,20151.0342,1688.13,1581.6042000000016,Norte,Manaus,Loja,Vendedor_05,24627.33,Não,11,Atrasado
891,2024-07-22,7,3,Cliente_019,Novo,3,Baixa,Varejo,Smartphone,Telefonia,Beta,Premium,7,3155.88,0.09,20102.9556,1804.04,7474.675600000002,Nordeste,Salvador,Online,Vendedor_07,23399.22,Não,10,Atrasado
892,2024-12-12,12,4,Cliente_041,Novo,2,Baixa,Varejo,Monitor,Informática,Beta,Econômico,8,1266.04,0.2,8102.656,1095.71,-663.0240000000003,Norte,Belém,Online,Vendedor_13,11624.08,Não,2,No prazo
893,2024-03-23,3,1,Cliente_011,Recorrente,15,Alta,Varejo,Teclado,Periféricos,Alpha,Econômico,9,5228.35,0.06,44231.841,3435.7,13310.541,Sul,Porto Alegre,Online,Vendedor_18,46325.56,Não,12,Atrasado
894,2024-10-24,10,4,Cliente_033,Novo,2,Baixa,Varejo,Tablet,Informática,Beta,Padrão,2,5439.13,0.14,9355.3036,4706.75,-58.19640000000072,Centro-Oeste,Goiânia,Loja,Vendedor_09,10800.86,Não,1,No prazo
895,2024-04-14,4,2,Cliente_093,Recorrente,23,Alta,Atacado,Tablet,Informática,Alpha,Econômico,8,3411.09,0.08,25105.622400000004,2973.95,1314.0224000000053,Centro-Oeste,Goiânia,Online,Vendedor_06,26009.69,Não,5,No prazo
896,2024-11-20,11,4,Cliente_049,Recorrente,4,Baixa,Atacado,Mouse,Periféricos,Beta,Premium,11,3865.12,0.23,32737.5664,2792.2,2023.3664000000024,Sudeste,Rio de Janeiro,Loja,Vendedor_07,49454.89,Não,13,Atrasado
897,2024-08-24,8,3,Cliente_117,Novo,4,Alta,Varejo,Mouse,Periféricos,Delta,Econômico,8,2320.73,0.19,15038.3304,1805.94,590.8104000000003,Nordeste,Recife,Online,Vendedor_03,17996.32,Não,1,No prazo
898,2024-05-24,5,2,Cliente_024,Recorrente,2,Alta,Atacado,Monitor,Informática,Alpha,Padrão,8,5146.74,0.02,40350.4416,3513.15,12245.241599999998,Sudeste,São Paulo,Online,Vendedor_01,37651.23,Sim,7,No prazo
899,2024-07-04,7,3,Cliente_147,Novo,2,Alta,Varejo,Tablet,Informática,Delta,Padrão,10,2271.11,0.2,18168.88,1709.27,1076.1800000000003,Nordeste,Salvador,Online,Vendedor_03,23526.87,Não,5,No prazo
900,2024-04-13,4,2,Cliente_199,Novo,1,Baixa,Varejo,Teclado,Periféricos,Gamma,Padrão,8,3571.7188439306356,0.135,24716.2944,3493.52,-3231.865600000001,Centro-Oeste,Brasília,Online,Vendedor_11,37364.53,Não,2,No prazo
901,2024-08-30,8,3,Cliente_194,Novo,2,Alta,Atacado,Smartphone,Telefonia,Gamma,Padrão,5,1599.78,0.04,7678.943999999999,1014.92,2604.344,Norte,Manaus,Online,Vendedor_05,9097.29,Não,14,Atrasado
902,2024-04-30,4,2,Cliente_110,Novo,3,Baixa,Varejo,Tablet,Informática,Beta,Padrão,11,562.5473563218392,0.13,5383.578200000001,328.96,1765.018200000001,Nordeste,Recife,Online,Vendedor_14,6166.6,Não,10,Atrasado
903,2024-07-17,7,3,Cliente_148,Novo,2,Baixa,Atacado,Notebook,Informática,Alpha,Econômico,9,1352.4512359550563,0.11,10833.1344,707.5900000000003,4464.824399999999,Nordeste,Salvador,Online,Vendedor_01,14257.56,Não,10,Atrasado
904,2024-03-15,3,1,Cliente_149,Novo,0,Baixa,Atacado,Smartphone,Telefonia,Beta,Premium,9,2889.78,0.22,20286.2556,1483.25,6937.0056,Nordeste,Recife,Loja,Vendedor_02,27014.2,Não,4,No prazo
905,2024-03-28,3,1,Cliente_062,Recorrente,59,Baixa,Atacado,Tablet,Informática,Alpha,Econômico,2,3334.6,0.22,5201.976,2476.54,248.89599999999973,Sul,Curitiba,Loja,Vendedor_01,6354.85,Não,8,Atrasado
906,2024-07-12,7,3,Cliente_145,Recorrente,29,Baixa,Atacado,Impressora,Informática,Gamma,Premium,9,2886.84,0.09,23643.2196,1715.32,8205.339600000001,Sudeste,Rio de Janeiro,Online,Vendedor_14,25832.01,Não,7,No prazo
907,2024-04-04,4,2,Cliente_003,Recorrente,58,Alta,Atacado,Tablet,Informática,Alpha,Padrão,2,1049.19,0.03,2035.4286,572.66,890.1086,Sul,Porto Alegre,Online,Vendedor_07,2216.21,Não,5,No prazo
908,2024-11-13,11,4,Cliente_091,Novo,4,Média,Varejo,Monitor,Informática,Beta,Econômico,4,5676.36,0.15,19299.624,3863.77,3844.544,Sul,Curitiba,Online,Vendedor_03,26440.44,Não,12,Atrasado
909,2024-09-24,9,3,Cliente_049,Novo,4,Baixa,Atacado,Smartphone,Telefonia,Gamma,Premium,5,3500.75,0.07,16278.4875,3137.66,590.1875,Norte,Belém,Loja,Vendedor_05,16274.42,Sim,7,No prazo
910,2024-08-08,8,3,Cliente_146,Recorrente,8,Baixa,Atacado,Notebook,Informática,Alpha,Econômico,3,569.45,0.25,1281.2625,349.81,231.8325,Sul,Porto Alegre,Online,Vendedor_09,1899.76,Não,9,Atrasado
911,2024-10-17,10,4,Cliente_032,Recorrente,38,Alta,Varejo,Tablet,Informática,Gamma,Premium,1,114.93,0.07,106.8849,72.64,34.2449,Sudeste,Rio de Janeiro,Online,Vendedor_19,122.02,Não,6,No prazo
912,2024-04-26,4,2,Cliente_063,Recorrente,50,Média,Varejo,Teclado,Periféricos,Beta,Padrão,2,2033.81,0.11,3620.1818,1255.4,1109.3817999999997,Centro-Oeste,Brasília,Loja,Vendedor_07,4043.28,Não,8,Atrasado
913,2024-06-09,6,2,Cliente_139,Recorrente,36,Alta,Varejo,Notebook,Informática,Delta,Premium,9,1838.9,0.21,13074.579000000002,1401.96,456.9390000000021,Centro-Oeste,Brasília,Loja,Vendedor_14,18421.56,Não,14,Atrasado
914,2024-11-10,11,4,Cliente_087,Recorrente,3,Alta,Varejo,Tablet,Informática,Gamma,Econômico,6,5131.53,0.2,24631.344,3668.44,2620.704000000001,Sudeste,Rio de Janeiro,Online,Vendedor_05,35155.42,Não,1,No prazo
915,2024-07-25,7,3,Cliente_093,Novo,3,Média,Varejo,Impressora,Informática,Alpha,Econômico,10,5408.82,0.23,41647.914,3943.52,2212.714,Nordeste,Recife,Loja,Vendedor_08,53726.96,Não,11,Atrasado
916,2024-01-28,1,1,Cliente_195,Novo,5,Média,Atacado,Monitor,Informática,Beta,Premium,6,2685.35,0.18,13211.922,2178.3,142.1219999999994,Centro-Oeste,Goiânia,Loja,Vendedor_01,14840.64,Não,9,Atrasado
917,2024-04-28,4,2,Cliente_178,Novo,0,Média,Varejo,Mouse,Periféricos,Delta,Premium,2,95.02,0.01,188.1396,50.81,86.5196,Sudeste,Rio de Janeiro,Online,Vendedor_11,199.74,Não,13,Atrasado
918,2024-06-11,6,2,Cliente_175,Novo,5,Baixa,Atacado,Impressora,Informática,Gamma,Padrão,4,3031.9,0.24,9216.976,1628.55,2702.7760000000007,Norte,Belém,Online,Vendedor_15,11492.57,Não,7,No prazo
919,2024-09-23,9,3,Cliente_011,Novo,3,Alta,Atacado,Headset,Periféricos,Delta,Econômico,8,3360.55,0.24,20432.144,2910.43,-2851.2959999999985,Norte,Belém,Online,Vendedor_09,27905.18,Não,4,No prazo
920,2024-12-19,12,4,Cliente_154,Recorrente,50,Média,Atacado,Impressora,Informática,Gamma,Econômico,3,4292.32,0.02,12619.420799999998,3089.95,3349.5707999999995,Nordeste,Recife,Online,Vendedor_08,13673.64,Não,14,Atrasado
921,2024-04-15,4,2,Cliente_147,Novo,1,Alta,Varejo,Smartphone,Telefonia,Gamma,Premium,7,266.93,0.03,1812.4547,182.19,537.1247000000001,Centro-Oeste,Goiânia,Online,Vendedor_16,2047.01,Não,10,Atrasado
922,2024-05-18,5,2,Cliente_189,Novo,1,Média,Varejo,Headset,Periféricos,Beta,Econômico,9,4756.07,0.04,41092.4448,3661.68,8137.324800000002,Norte,Belém,Online,Vendedor_10,47456.6,Não,10,Atrasado
923,2024-04-29,4,2,Cliente_053,Novo,3,Média,Atacado,Tablet,Informática,Alpha,Premium,5,4910.2,0.22,19149.78,3652.27,888.4300000000003,Sudeste,São Paulo,Online,Vendedor_10,26253.78,Não,13,Atrasado
924,2024-05-14,5,2,Cliente_125,Novo,3,Baixa,Varejo,Impressora,Informática,Beta,Premium,4,5914.24,0.18,19398.7072,3346.06,6014.467200000001,Norte,Belém,Online,Vendedor_20,23258.32,Não,2,No prazo
925,2024-12-24,12,4,Cliente_153,Novo,2,Baixa,Atacado,Tablet,Informática,Delta,Econômico,6,4258.459186046512,0.14,21973.6494,3088.49,3442.7094,Norte,Belém,Loja,Vendedor_12,25187.32,Não,10,Atrasado
926,2024-02-26,2,1,Cliente_016,Novo,4,Alta,Atacado,Smartphone,Telefonia,Gamma,Padrão,10,4339.35,0.1,39054.15,3241.76,6636.549999999999,Norte,Manaus,Online,Vendedor_05,41248.5,Não,3,No prazo
927,2024-02-02,2,1,Cliente_029,Novo,4,Alta,Atacado,Smartphone,Telefonia,Gamma,Padrão,7,393.18,0.13,2394.4662000000003,242.13,699.5562000000004,Sudeste,São Paulo,Loja,Vendedor_09,3050.62,Não,2,No prazo
928,2024-12-15,12,4,Cliente_182,Recorrente,10,Média,Atacado,Mouse,Periféricos,Gamma,Premium,11,849.14,0.15,7939.458999999999,616.88,1153.7789999999986,Sul,Porto Alegre,Online,Vendedor_12,10411.52,Não,8,Atrasado
929,2024-04-26,4,2,Cliente_045,Novo,4,Baixa,Atacado,Mouse,Periféricos,Alpha,Padrão,3,690.33,0.14,1781.0514000000005,611.56,-53.62859999999955,Centro-Oeste,Goiânia,Online,Vendedor_11,1951.33,Não,5,No prazo
930,2024-04-28,4,2,Cliente_112,Recorrente,4,Baixa,Atacado,Impressora,Outros,Alpha,Premium,9,3439.05,0.15,26308.7325,3088.22,-1485.2475000000013,Centro-Oeste,Goiânia,Loja,Vendedor_17,36606.67,Não,11,Atrasado
931,2024-10-06,10,4,Cliente_005,Recorrente,33,Média,Varejo,Tablet,Informática,Gamma,Econômico,3,2017.0,0.12,5324.88,1676.92,294.1199999999999,Norte,Manaus,Online,Vendedor_01,5525.45,Não,2,No prazo
932,2024-06-03,6,2,Cliente_125,Recorrente,24,Baixa,Varejo,Monitor,Informática,Gamma,Premium,3,2914.72,0.16,7345.0944,2371.51,230.5643999999993,Nordeste,Salvador,Loja,Vendedor_20,10382.67,Não,11,Atrasado
933,2024-05-30,5,2,Cliente_037,Novo,4,Alta,Atacado,Smartphone,Telefonia,Delta,Premium,7,448.88,0.08,2890.7872,249.96,1141.0672000000002,Sul,Porto Alegre,Online,Vendedor_05,3341.96,Não,13,Atrasado
934,2024-12-13,12,4,Cliente_057,Novo,5,Alta,Varejo,Smartphone,Telefonia,Gamma,Padrão,6,5158.51,0.23,23832.3162,4369.08,-2382.1637999999984,Sudeste,Rio de Janeiro,Loja,Vendedor_18,35169.28,Não,1,No prazo
935,2024-01-19,1,1,Cliente_175,Recorrente,51,Média,Varejo,Notebook,Informática,Gamma,Premium,5,295.27,0.05,1402.5324999999998,170.58,549.6324999999997,Sul,Porto Alegre,Loja,Vendedor_06,1424.96,Não,12,Atrasado
936,2024-12-02,12,4,Cliente_167,Recorrente,38,Alta,Atacado,Impressora,Informática,Delta,Padrão,11,1269.54,0.06,13127.043599999995,759.11,4776.833599999996,Centro-Oeste,Brasília,Online,Vendedor_11,13253.4,Não,4,No prazo
937,2024-01-25,1,1,Cliente_099,Novo,3,Média,Varejo,Monitor,Informática,Alpha,Premium,8,2449.77,0.17,16266.4728,2183.29,-1199.8472000000002,Nordeste,Recife,Loja,Vendedor_07,18395.84,Não,13,Atrasado
938,2024-10-27,10,4,Cliente_038,Recorrente,54,Alta,Varejo,Impressora,Informática,Gamma,Econômico,3,1803.1,0.17,4489.718999999999,942.38,1662.5789999999993,Norte,Manaus,Online,Vendedor_16,5928.52,Não,10,Atrasado
939,2024-12-08,12,4,Cliente_160,Novo,0,Baixa,Varejo,Tablet,Informática,Gamma,Premium,2,1153.9544508670522,0.135,1996.3412,686.76,622.8212000000001,Centro-Oeste,Brasília,Loja,Vendedor_16,2239.36,Não,13,Atrasado
940,2024-09-26,9,3,Cliente_158,Recorrente,3,Alta,Varejo,Teclado,Periféricos,Delta,Padrão,5,2604.34,0.12,11459.096,1427.48,4321.696000000002,Norte,Manaus,Loja,Vendedor_06,15319.64,Não,7,No prazo
941,2024-04-14,4,2,Cliente_119,Novo,3,Baixa,Varejo,Impressora,Informática,Delta,Premium,7,3476.35,0.15,20684.2825,1803.7,8058.3825000000015,Sudeste,Rio de Janeiro,Loja,Vendedor_02,28784.39,Não,7,No prazo
942,2024-03-15,3,1,Cliente_019,Recorrente,53,Média,Varejo,Teclado,Periféricos,Gamma,Padrão,4,1949.24,0.08,7173.2032,1582.44,843.4431999999997,Sul,Porto Alegre,Loja,Vendedor_19,9284.56,Não,10,Atrasado
943,2024-08-17,8,3,Cliente_129,Recorrente,13,Baixa,Atacado,Tablet,Informática,Delta,Econômico,5,5937.87,0.22,23157.693,3513.0,5592.692999999999,Centro-Oeste,Goiânia,Loja,Vendedor_19,34832.54,Não,6,No prazo
944,2024-06-02,6,2,Cliente_035,Recorrente,17,Média,Varejo,Smartphone,Telefonia,Alpha,Econômico,10,5913.41,0.19,47898.621,3267.25,15226.121,Norte,Belém,Loja,Vendedor_08,59789.96,Não,13,Atrasado
945,2024-07-10,7,3,Cliente_157,Novo,5,Média,Varejo,Mouse,Periféricos,Delta,Premium,8,1088.37,0.16,7313.846399999999,717.87,1570.8863999999994,Norte,Belém,Online,Vendedor_10,9368.31,Não,5,No prazo
946,2024-02-21,2,1,Cliente_028,Recorrente,43,Baixa,Atacado,Tablet,Informática,Beta,Econômico,2,5150.07,0.06,9682.1316,3979.44,1723.2515999999987,Norte,Manaus,Loja,Vendedor_11,11141.09,Não,10,Atrasado
947,2024-06-21,6,2,Cliente_085,Recorrente,11,Alta,Varejo,Notebook,Informática,Gamma,Premium,7,1077.36,0.04,7239.859199999999,644.58,2727.7991999999986,Norte,Belém,Loja,Vendedor_12,8144.43,Não,6,No prazo
948,2024-06-22,6,2,Cliente_186,Recorrente,2,Média,Varejo,Monitor,Informática,Beta,Premium,6,2736.127630057804,0.135,14200.5024,2241.64,750.6623999999993,Sudeste,Rio de Janeiro,Loja,Vendedor_08,16356.19,Não,2,No prazo
949,2024-11-14,11,4,Cliente_037,Recorrente,53,Alta,Atacado,Smartphone,Telefonia,Delta,Padrão,6,4570.51,0.18,22486.9092,2788.74,5754.469200000003,Sudeste,Rio de Janeiro,Online,Vendedor_01,28481.4,Não,4,No prazo
950,2024-11-06,11,4,Cliente_118,Novo,4,Média,Atacado,Mouse,Periféricos,Gamma,Padrão,9,5193.26,0.08,43000.1928,3412.07,12291.562800000003,Norte,Manaus,Online,Vendedor_12,50632.07,Não,6,No prazo
951,2024-12-30,12,4,Cliente_042,Recorrente,57,Alta,Atacado,Notebook,Informática,Gamma,Padrão,4,1506.2,0.14,5181.328,1050.66,978.688,Norte,Manaus,Loja,Vendedor_11,5884.0,Não,14,Atrasado
952,2024-02-01,2,1,Cliente_175,Novo,0,Média,Atacado,Impressora,Informática,Delta,Premium,2,1191.78,0.22,1859.1768,650.16,558.8568,Sudeste,Rio de Janeiro,Online,Vendedor_04,2387.42,Não,11,Atrasado
953,2024-08-11,8,3,Cliente_017,Recorrente,30,Alta,Varejo,Headset,Periféricos,Gamma,Padrão,8,4541.27,0.06,34150.3504,3835.14,3469.230400000004,Sul,Curitiba,Loja,Vendedor_13,36985.66,Não,7,No prazo
954,2024-09-13,9,3,Cliente_040,Novo,3,Alta,Varejo,Notebook,Informática,Delta,Padrão,6,1218.62,0.15,6214.962,894.7,846.7619999999988,Sul,Curitiba,Loja,Vendedor_15,6801.77,Não,11,Atrasado
955,2024-11-12,11,4,Cliente_046,Novo,0,Alta,Varejo,Mouse,Periféricos,Delta,Padrão,10,5933.27,0.24,45092.852000000006,4017.15,4921.352000000006,Sudeste,Rio de Janeiro,Online,Vendedor_13,63216.23,Não,8,Atrasado
956,2024-10-19,10,4,Cliente_165,Recorrente,43,Alta,Varejo,Mouse,Periféricos,Gamma,Premium,5,3741.55,0.01,18520.6725,2469.35,6173.922500000001,Nordeste,Recife,Loja,Vendedor_08,18303.1,Sim,5,No prazo
957,2024-12-01,12,4,Cliente_099,Novo,3,Alta,Atacado,Notebook,Informática,Gamma,Econômico,3,4283.86,0.0,12851.579999999998,3264.81,3057.149999999998,Sul,Curitiba,Loja,Vendedor_13,13599.8,Não,9,Atrasado
958,2024-09-27,9,3,Cliente_040,Recorrente,14,Média,Atacado,Impressora,Informática,Beta,Padrão,7,2635.26,0.07,17155.542599999997,2112.42,2368.6025999999965,Sudeste,Rio de Janeiro,Online,Vendedor_02,21611.91,Não,3,No prazo
959,2024-10-30,10,4,Cliente_128,Novo,0,Média,Varejo,Tablet,Informática,Alpha,Premium,10,167.79,0.14,1442.994,101.99,423.094,Sul,Porto Alegre,Loja,Vendedor_04,1870.51,Não,5,No prazo
960,2024-09-29,9,3,Cliente_139,Novo,0,Baixa,Varejo,Impressora,Informática,Beta,Econômico,1,2207.53,0.05,2097.1535,1355.83,741.3235,Centro-Oeste,Brasília,Loja,Vendedor_09,2494.79,Não,9,Atrasado
961,2024-01-04,1,1,Cliente_020,Novo,4,Alta,Atacado,Mouse,Periféricos,Beta,Premium,5,503.4,0.23,1938.09,365.79,109.1400000000001,Sudeste,São Paulo,Loja,Vendedor_01,2594.0,Não,8,Atrasado
962,2024-06-30,6,2,Cliente_160,Novo,5,Baixa,Varejo,Headset,Periféricos,Delta,Padrão,3,1193.03,0.2,2863.2720000000004,620.81,1000.8420000000006,Nordeste,Recife,Loja,Vendedor_19,3910.71,Não,13,Atrasado
963,2024-02-09,2,1,Cliente_010,Recorrente,38,Baixa,Varejo,Tablet,Informática,Delta,Econômico,9,111.19,0.0,1000.71,62.6,437.31000000000006,Centro-Oeste,Goiânia,Loja,Vendedor_09,1081.56,Não,8,Atrasado
964,2024-12-28,12,4,Cliente_164,Recorrente,49,Baixa,Atacado,Mouse,Periféricos,Beta,Padrão,5,5125.85,0.17,21272.2775,4114.09,701.8274999999994,Centro-Oeste,Goiânia,Loja,Vendedor_18,25110.18,Não,3,No prazo
965,2024-02-12,2,1,Cliente_013,Novo,4,Baixa,Atacado,Tablet,Informática,Gamma,Econômico,2,5232.73,0.11,9314.2594,3864.56,1585.1393999999991,Sudeste,Rio de Janeiro,Loja,Vendedor_03,10791.44,Não,13,Atrasado
